date,open,high,low,close,volume
2025-07-24,1284.158,1301.169,1284.007,1301.169,4547807400
2025-07-25,1301.334,1321.643,1295.288,1317.827,4484777800
2025-07-28,1320.007,1330.995,1314.531,1328.523,4263663200
2025-07-29,1327.281,1352.149,1325.207,1352.149,4624294200
2025-07-30,1347.23,1354.034,1325.748,1337.409,4571013700
2025-07-31,1335.551,1352.242,1324.636,1328.7,4784254000
2025-08-01,1329.275,1343.065,1316.588,1326.405,4192444200
2025-08-04,1321.583,1345.647,1318.572,1345.647,4165795600
2025-08-05,1347.626,1352.373,1341.339,1352.373,3986901700
2025-08-06,1350.308,1366.401,1347.578,1366.073,4401257000
2025-08-07,1366.312,1373.573,1356.367,1361.181,4530180500
2025-08-08,1356.787,1356.787,1343.443,1346.972,4405989800
2025-08-11,1347.749,1373.64,1347.749,1370.524,4610994200
2025-08-12,1369.532,1385.361,1360.419,1382.091,4589747000
2025-08-13,1382.443,1403.424,1382.377,1402.738,4913397800
2025-08-14,1404.443,1417.573,1389.495,1391.999,5169533600
2025-08-15,1387.582,1423.995,1387.582,1423.148,5036093900
2025-08-18,1436.549,1467.018,1428.968,1457.409,6315252900
2025-08-19,1455.273,1465.162,1442.066,1445.753,5350781800
2025-08-20,1438.099,1472.402,1426.002,1472.376,5213204800
2025-08-21,1476.586,1493.709,1454.794,1462.605,4894814900
2025-08-22,1470.589,1539.61,1470.589,1539.573,6082278500
2025-08-25,1566.208,1596.825,1549.633,1578.916,7250337200
2025-08-26,1565.043,1579.577,1554.725,1563.313,5454586700
2025-08-27,1572.08,1617.337,1550.902,1550.902,6943275900
2025-08-28,1554.525,1617.922,1547.203,1617.465,7341295800
2025-08-29,1603.048,1610.38,1576.188,1603.089,6203237700
2025-09-01,1612.048,1634.623,1593.961,1628.334,6411332800
2025-09-02,1625.801,1631.833,1570.468,1584.159,6462952700
2025-09-03,1579.697,1595.376,1558.065,1567.403,5040982800
2025-09-04,1566.796,1570.687,1462.335,1486.036,6099882600
2025-09-05,1491.812,1548.892,1479.236,1544.302,5459614500
2025-09-08,1544.188,1560.239,1526.199,1555.799,5608197600
2025-09-09,1540.418,1556.903,1516.12,1523.229,4793225000
2025-09-10,1527.648,1547.861,1516.844,1529.173,4148887800
2025-09-11,1523.0,1597.874,1509.253,1596.455,5337709800
2025-09-12,1594.663,1627.288,1592.799,1607.116,5296375000
2025-09-15,1628.094,1630.356,1601.814,1605.077,4993519000
2025-09-16,1610.808,1629.09,1605.211,1623.414,4469412300
2025-09-17,1617.438,1644.702,1607.323,1638.713,4951256200
2025-09-18,1648.392,1697.362,1615.118,1643.034,6879330400
2025-09-19,1644.793,1661.05,1616.482,1622.55,4940436800
2025-09-22,1621.789,1665.065,1616.256,1658.351,4626074000
2025-09-23,1659.303,1667.276,1600.071,1645.558,5632334200
2025-09-24,1636.302,1707.498,1634.869,1695.902,6190258500
2025-09-25,1691.589,1719.261,1690.407,1704.555,5328387000
2025-09-26,1691.91,1709.171,1669.453,1671.022,5144164600
2025-09-29,1669.465,1692.65,1651.954,1690.759,4942982000
2025-09-30,1704.819,1728.6,1701.031,1717.005,4996965800
2025-10-09,1738.04,1777.508,1729.255,1744.273,6560543700
2025-10-10,1723.664,1723.664,1657.627,1665.312,5853835900
2025-10-13,1604.653,1681.009,1604.653,1678.566,5390214100
2025-10-14,1691.322,1698.47,1602.401,1611.425,5618620800
2025-10-15,1614.106,1641.354,1593.515,1641.354,4306975300
2025-10-16,1632.923,1652.354,1618.504,1625.448,4022373400
2025-10-17,1622.203,1624.155,1562.063,1564.022,4185995900
2025-10-20,1591.801,1606.033,1566.583,1577.918,3555205200
2025-10-21,1584.792,1620.713,1578.795,1618.228,3827362900
2025-10-22,1606.697,1631.533,1595.039,1615.373,3437429900
2025-10-23,1608.492,1609.342,1578.204,1604.726,3258785600
2025-10-24,1621.57,1664.148,1621.125,1661.66,4139185000
2025-10-27,1686.249,1694.893,1659.305,1685.373,4832936800
2025-10-28,1673.6,1696.192,1664.936,1675.373,4267967900
2025-10-29,1672.385,1692.944,1665.601,1691.175,4521189100
2025-10-30,1685.911,1694.993,1666.799,1667.814,4944329900
2025-10-31,1661.928,1677.68,1647.657,1650.514,5228878900
2025-11-03,1644.116,1645.025,1608.95,1640.975,4744943100
2025-11-04,1642.213,1645.449,1604.018,1615.616,3830951000
2025-11-05,1585.154,1623.477,1585.154,1616.075,3856094200
2025-11-06,1626.647,1657.78,1623.441,1656.475,4160168100
2025-11-07,1643.015,1655.971,1632.148,1639.824,4187944700
2025-11-10,1644.209,1656.737,1615.762,1635.669,4379296500
2025-11-11,1643.807,1652.76,1616.881,1620.333,4281098500
2025-11-12,1610.484,1621.766,1592.874,1610.395,4192776400
2025-11-13,1608.341,1640.071,1606.371,1632.057,4357063000
2025-11-14,1613.003,1629.711,1602.109,1602.109,4222602900
2025-11-17,1606.021,1618.269,1590.566,1599.648,3958289200
2025-11-18,1596.126,1612.745,1589.754,1596.412,4059670800
2025-11-19,1594.488,1602.657,1572.422,1578.39,3462482600
2025-11-20,1595.322,1597.923,1560.999,1561.887,3128380200
2025-11-21,1535.406,1544.552,1502.139,1503.36,4021729600
2025-11-24,1515.334,1538.341,1499.876,1529.397,3517396000
2025-11-25,1541.728,1568.827,1539.562,1547.691,3634294500
2025-11-26,1544.057,1574.562,1541.003,1560.57,3505652200
2025-11-27,1567.018,1595.642,1562.524,1564.1,3610324200
2025-11-28,1561.14,1584.056,1557.401,1584.056,3615121300
2025-12-01,1587.526,1591.346,1569.301,1588.485,4066666800
2025-12-02,1585.258,1585.45,1563.876,1567.483,3032248000
2025-12-03,1566.589,1571.59,1545.387,1552.543,3040419000
2025-12-04,1550.063,1567.709,1537.713,1565.288,2892107000
2025-12-05,1562.072,1578.129,1542.951,1576.524,3221311600
2025-12-08,1578.732,1615.799,1578.732,1607.835,3826337100
2025-12-09,1597.968,1618.309,1596.645,1602.387,3173707600
2025-12-10,1594.793,1609.041,1578.3,1604.564,3206078700
2025-12-11,1607.136,1608.125,1583.91,1583.91,3615720600
2025-12-12,1582.144,1614.302,1571.102,1611.935,4626605500
2025-12-15,1595.789,1605.144,1580.006,1580.322,3745317700
2025-12-16,1575.671,1577.335,1539.075,1548.325,3348774100
2025-12-17,1548.293,1584.045,1539.072,1581.948,3440929900
2025-12-18,1569.914,1586.462,1568.221,1568.221,3242933100
2025-12-19,1577.929,1587.776,1568.828,1571.219,3373067300
2025-12-22,1577.812,1601.072,1577.812,1596.497,3658553800
2025-12-23,1596.339,1613.968,1592.125,1602.589,3697582600
2025-12-24,1603.3,1624.152,1599.233,1622.726,3740450900
2025-12-25,1620.389,1639.827,1614.938,1636.693,3991335000
2025-12-26,1633.83,1646.785,1625.489,1634.296,4486948700
2025-12-29,1633.244,1653.858,1632.438,1638.081,4330218200
2025-12-30,1633.504,1651.114,1633.504,1642.579,3977119900
2025-12-31,1649.634,1651.561,1632.036,1636.703,3759848500
2026-01-05,1651.943,1695.839,1651.116,1695.839,5134662100
2026-01-06,1693.455,1723.833,1692.767,1720.406,5334446700
2026-01-07,1728.812,1749.839,1719.462,1746.723,5728959200
2026-01-08,1743.141,1779.961,1743.141,1766.567,5875474700
2026-01-09,1758.3,1805.236,1754.105,1803.4,6152847100
2026-01-12,1818.963,1858.175,1806.019,1855.381,7170283900
2026-01-13,1853.175,1853.307,1798.138,1806.017,7144615800
2026-01-14,1812.331,1874.26,1810.439,1835.411,7563217500
2026-01-15,1818.17,1832.158,1794.517,1825.301,5744277700
2026-01-16,1841.793,1869.575,1830.908,1855.029,6346023900
2026-01-19,1850.649,1864.817,1845.901,1851.073,5521467700
2026-01-20,1853.533,1868.257,1806.006,1820.478,5651856000
2026-01-21,1815.133,1871.735,1815.133,1862.687,5358702100
2026-01-22,1881.935,1891.448,1854.839,1865.343,5484113600
2026-01-23,1861.44,1899.777,1861.44,1899.777,6727313400
2026-01-26,1900.541,1908.842,1849.469,1857.497,7287628100
2026-01-27,1853.522,1896.069,1824.356,1889.464,6518460900
2026-01-28,1897.125,1901.291,1864.918,1880.565,5534004600
2026-01-29,1874.218,1890.811,1830.59,1831.104,5785640500
2026-01-30,1823.884,1844.733,1782.173,1832.559,5407802900
2026-02-02,1817.906,1831.596,1759.76,1760.225,5019944900
2026-02-03,1786.63,1804.001,1755.127,1803.143,4805735200
2026-02-04,1789.037,1789.037,1759.52,1785.426,4738773700
2026-02-05,1756.943,1770.427,1743.082,1759.681,4307160300
2026-02-06,1740.812,1775.503,1732.851,1753.605,4010065200
2026-02-09,1788.499,1798.397,1775.519,1796.862,4672015000
2026-02-10,1801.672,1816.337,1798.49,1802.458,3993232700
2026-02-11,1796.572,1805.354,1787.962,1788.217,3469533000
2026-02-12,1795.947,1820.125,1794.053,1816.149,3849195100
2026-02-13,1805.512,1831.037,1804.082,1809.178,3890459100
2026-02-24,1830.148,1831.42,1785.599,1798.208,4152756300
2026-02-25,1802.192,1826.079,1788.685,1819.723,4506349100
2026-02-26,1824.233,1850.897,1801.78,1843.204,4621314900
2026-02-27,1823.675,1853.054,1816.833,1849.773,4446061600
2026-03-02,1818.586,1853.427,1818.586,1827.539,5610375100
2026-03-03,1830.303,1832.945,1726.005,1729.173,5791566400
2026-03-04,1711.796,1748.292,1709.662,1717.99,4225085000
2026-03-05,1757.738,1769.415,1735.604,1748.531,4377802200
2026-03-06,1738.81,1774.405,1738.81,1763.814,4089187700
2026-03-09,1718.11,1746.935,1686.282,1738.997,4802837200
2026-03-10,1767.96,1792.64,1765.98,1791.544,4613644100
2026-03-11,1793.561,1806.951,1773.662,1774.026,4705336600
2026-03-12,1771.639,1782.484,1738.867,1756.144,4374292000
2026-03-13,1745.501,1759.525,1726.747,1730.776,4350347300
2026-03-16,1728.512,1742.205,1701.411,1742.006,4158353800
2026-03-17,1744.511,1745.717,1698.891,1699.051,3801053400
2026-03-18,1707.424,1729.915,1693.495,1729.118,3815402900
2026-03-19,1699.934,1712.088,1682.751,1689.342,3996882300
2026-03-20,1698.496,1709.109,1668.875,1669.985,4654737900
2026-03-23,1636.2,1651.886,1578.58,1587.676,5147576200
2026-03-24,1616.525,1639.056,1576.398,1639.056,4230290100
2026-03-25,1649.325,1684.174,1649.325,1668.08,4051899000
2026-03-26,1666.151,1672.856,1632.423,1637.568,3515023300
2026-03-27,1610.713,1672.459,1610.713,1662.719,3609580400
2026-03-30,1639.315,1661.975,1629.385,1659.737,3718646900
2026-03-31,1653.05,1666.917,1618.578,1618.578,3846273900
2026-04-01,1657.443,1678.337,1647.174,1674.193,4209225400
2026-04-02,1665.186,1667.047,1622.3,1631.319,3723437100
2026-04-03,1640.048,1648.027,1625.538,1631.666,3363524100
2026-04-07,1635.162,1660.082,1635.162,1645.51,3205895600
2026-04-08,1694.712,1738.346,1690.504,1738.346,4795205300
2026-04-09,1718.833,1743.504,1716.129,1725.077,4064202200
2026-04-10,1742.642,1764.876,1742.619,1744.451,4171264200
2026-04-13,1734.909,1772.313,1734.909,1756.154,3993352800
2026-04-14,1776.311,1793.647,1767.992,1793.647,4381660400
2026-04-15,1806.653,1826.506,1792.997,1799.641,4613669200
2026-04-16,1800.872,1830.92,1794.75,1829.673,4370377300
2026-04-17,1824.493,1849.188,1822.816,1843.931,4409559900
2026-04-20,1845.583,1863.14,1842.415,1857.482,4802124300
2026-04-21,1848.746,1849.513,1822.248,1842.374,4569323900
2026-04-22,1834.102,1874.869,1834.102,1874.601,4835449800
2026-04-23,1883.496,1885.11,1822.559,1840.602,5031619500
2026-04-24,1845.202,1868.855,1816.437,1855.328,4865902600
2026-04-27,1869.908,1909.52,1854.282,1901.625,5296745400
2026-04-28,1895.881,1914.257,1864.684,1875.79,5144877700
2026-04-29,1857.886,1890.624,1838.753,1885.911,4947156800
2026-04-30,1893.833,1961.163,1893.833,1950.427,6239478000
2026-05-06,1995.859,2060.449,1994.513,2023.663,7086002300
2026-05-07,2026.434,2067.161,2008.783,2064.034,5955354300
2026-05-08,2039.605,2046.92,2018.794,2038.281,5961569300
2026-05-11,2074.038,2111.24,2059.209,2106.974,7106544700
2026-05-12,2103.529,2127.135,2079.598,2108.634,6351252300
2026-05-13,2073.796,2152.448,2068.519,2150.271,6309677900
2026-05-14,2166.659,2169.502,2096.367,2099.563,6817550400
2026-05-15,2098.471,2136.963,2040.598,2074.78,7091804400
2026-05-18,2066.283,2127.439,2059.53,2094.473,6331396400
2026-05-19,2085.59,2149.503,2046.985,2149.248,6305155500
2026-05-20,2136.714,2199.788,2136.714,2198.875,6567311700
2026-05-21,2222.891,2238.958,2097.223,2101.716,7868292000
2026-05-22,2125.295,2153.599,2095.191,2148.183,6505959500
2026-05-25,2156.06,2224.648,2136.031,2223.694,7166665600
